beetle_id,julian_emergence_date,sex,log_num,pre_flight_weight_mg,length_mm,width_mm,pre_flight_tarso,pre_flight_procto,preflight_total_mites,p_a_mites_preflight,post_flight_weight._mg,post_flight_tarso,post_flight_procto,post_flight_total_mites,p_a_mites_postflight,post_flight_tarso_lost,post_flight_procto_lost,post_flight_total_mite._lost,wet_weight_lost_mg,u_elytra_tarso,u_elytra_procto,total_u_elytra_mites,dry_weight_mg_post_flight,volume_mm3,condition_mg_incorrect,beettle_age_days,flight_mill,date_flight,month_flight,julian_flight_date,accumulated_intervals,counts_bout,time_bout,start_time,raw_num_this_file,raw_num_original_files,num_circunferences,distance_cm,speed,speed_km_hr,treatment,distance_km,distance_km.t
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,14,32,102,1,5174,7,703.7167544,21.99114858,0.791681349,no mite,0.007037168,1.007037168
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,7,16,2310,2,5311,3.5,351.8583772,21.99114858,0.791681349,no mite,0.003518584,1.003518584
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,8,32,7430,3,5632,4,402.1238597,12.56637061,0.452389342,no mite,0.004021239,1.004021239
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,8,32,8358,4,5690,4,402.1238597,12.56637061,0.452389342,no mite,0.004021239,1.004021239
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,8,32,8630,5,5707,4,402.1238597,12.56637061,0.452389342,no mite,0.004021239,1.004021239
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,7,32,9526,6,5763,3.5,351.8583772,10.99557429,0.395840674,no mite,0.003518584,1.003518584
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,6,16,9782,7,5778,3,301.5928947,18.84955592,0.678584013,no mite,0.003015929,1.003015929
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,7,32,10006,8,5793,3.5,351.8583772,10.99557429,0.395840674,no mite,0.003518584,1.003518584
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,7,16,10230,9,5806,3.5,351.8583772,21.99114858,0.791681349,no mite,0.003518584,1.003518584
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,7,32,10358,10,5815,3.5,351.8583772,10.99557429,0.395840674,no mite,0.003518584,1.003518584
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,7,16,10550,11,5826,3.5,351.8583772,21.99114858,0.791681349,no mite,0.003518584,1.003518584
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,8,16,10806,12,5842,4,402.1238597,25.13274123,0.904778684,no mite,0.004021239,1.004021239
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,5,32,11030,13,5857,2.5,251.3274123,7.853981634,0.282743339,no mite,0.002513274,1.002513274
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,7,16,11174,14,5865,3.5,351.8583772,21.99114858,0.791681349,no mite,0.003518584,1.003518584
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,6,16,11238,15,5869,3,301.5928947,18.84955592,0.678584013,no mite,0.003015929,1.003015929
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,5,16,11398,16,5879,2.5,251.3274123,15.70796327,0.565486678,no mite,0.002513274,1.002513274
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,11766,17,5902,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,6,16,11958,18,5914,3,301.5928947,18.84955592,0.678584013,no mite,0.003015929,1.003015929
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,6,16,12086,19,5922,3,301.5928947,18.84955592,0.678584013,no mite,0.003015929,1.003015929
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,12518,20,5949,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,4,32,12646,21,5958,2,201.0619298,6.283185307,0.226194671,no mite,0.002010619,1.002010619
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,4,32,12950,22,5977,2,201.0619298,6.283185307,0.226194671,no mite,0.002010619,1.002010619
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,5,16,13542,23,6013,2.5,251.3274123,15.70796327,0.565486678,no mite,0.002513274,1.002513274
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,5,32,13766,24,6028,2.5,251.3274123,7.853981634,0.282743339,no mite,0.002513274,1.002513274
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,14758,25,6089,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,15254,26,6120,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,15542,27,6138,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,2,32,15958,28,6165,1,100.5309649,3.141592654,0.113097336,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,16246,29,6182,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,16454,30,6195,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,16742,31,6213,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,16838,32,6219,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,17206,33,6242,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,2,32,17526,34,6263,1,100.5309649,3.141592654,0.113097336,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,17622,35,6268,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,18198,36,6304,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,18246,37,6307,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,18310,38,6311,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,18582,39,6328,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,18646,40,6332,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,18710,41,6336,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,19622,42,6393,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,19734,43,6400,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,19766,44,6402,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,2,2,32,19798,45,6405,1,100.5309649,3.141592654,0.113097336,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,19878,46,6409,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,19910,47,6411,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,19942,48,6413,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,20470,49,6446,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,20534,50,6450,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,20582,51,6453,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,20646,52,6457,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,20710,53,6461,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,20790,54,6466,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,20998,55,6479,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,21142,56,6488,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,3,16,21270,57,6496,1.5,150.7964474,9.424777961,0.339292007,no mite,0.001507964,1.001507964
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,21366,58,6502,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,21510,59,6511,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,21766,60,6527,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,22214,61,6555,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,2,16,22374,62,6565,1,100.5309649,6.283185307,0.226194671,no mite,0.00100531,1.00100531
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,22582,63,6578,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-3,169,f,10,9.8,5.0625,2,0,0,0,0,9.03,0,0,0,0,0,0,0,0.77,0,0,0,3.68,10.60287521,-0.330609735,15,1,July 3 2014,July,184,1,1,16,22662,64,6583,0.5,50.26548246,3.141592654,0.113097336,no mite,0.000502655,1.000502655
L1018J14-4,169,m,10,6.39,4.375,1.8125,0,0,0,0,5.13,0,0,0,0,0,0,0,1.26,0,0,0,2.36,7.525454082,-1.309977014,15,2,July 3 2014,July,184,1,16,16,47160,65,13280,8,811.7875417,50.73672136,1.826521969,no mite,0.008117875,1.008117875
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,3,16,10,66,15499,1.5,147.0265362,9.189158512,0.330809706,no mite,0.001470265,1.001470265
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,7,141,112,3066,67,15696,70.5,6910.247201,61.69863572,2.221150886,no mite,0.069102472,1.069102472
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,733,19639,11728,7210,68,16681,9819.5,962484.7147,82.06725057,2.954421021,no mite,9.624847147,10.62484715
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,1,16,22074,69,16878,0.5,49.0088454,3.063052837,0.110269902,no mite,0.000490088,1.000490088
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,2,16,22234,70,16888,1,98.01769079,6.126105675,0.220539804,no mite,0.000980177,1.000980177
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,2,2,32,36538,71,17783,1,98.01769079,3.063052837,0.110269902,no mite,0.000980177,1.000980177
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,2,16,36842,72,17801,1,98.01769079,6.126105675,0.220539804,no mite,0.000980177,1.000980177
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,2,4,32,39258,73,17953,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,62,1478,992,41370,74,18145,739,72435.0735,73.01922731,2.628692183,no mite,0.724350735,1.724350735
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,374,7460,5984,42666,75,18538,3730,365605.9867,61.09725713,2.199501257,no mite,3.656059867,4.656059867
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,1,16,49130,76,18569,0.5,49.0088454,3.063052837,0.110269902,no mite,0.000490088,1.000490088
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,1,16,49306,77,18580,0.5,49.0088454,3.063052837,0.110269902,no mite,0.000490088,1.000490088
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,6,95,96,49354,78,18588,47.5,4655.840313,48.49833659,1.745940117,no mite,0.046558403,1.046558403
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,1,16,50458,79,18652,0.5,49.0088454,3.063052837,0.110269902,no mite,0.000490088,1.000490088
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,1,16,50938,80,18682,0.5,49.0088454,3.063052837,0.110269902,no mite,0.000490088,1.000490088
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,18,357,288,51194,81,18715,178.5,17496.15781,60.75054794,2.187019726,no mite,0.174961578,1.174961578
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,8,125,128,53578,82,18854,62.5,6126.105675,47.86020058,1.722967221,no mite,0.061261057,1.061261057
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,2,4,32,55466,83,18966,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,5,16,55946,84,18995,2.5,245.044227,15.31526419,0.551349511,no mite,0.002450442,1.002450442
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,13,256,208,56570,85,19046,128,12546.26442,60.31857895,2.171468842,no mite,0.125462644,1.125462644
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,1,16,58954,86,19183,0.5,49.0088454,3.063052837,0.110269902,no mite,0.000490088,1.000490088
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,34,551,544,59962,87,19279,275.5,27003.87381,49.63947392,1.787021061,no mite,0.270038738,1.270038738
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,3,36,48,60874,88,19305,18,1764.318434,36.75663405,1.323238826,no mite,0.017643184,1.017643184
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,4,56,64,61546,89,19348,28,2744.495342,42.88273972,1.54377863,no mite,0.027444953,1.027444953
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,1,16,61770,90,19359,0.5,49.0088454,3.063052837,0.110269902,no mite,0.000490088,1.000490088
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,1,16,61994,91,19373,0.5,49.0088454,3.063052837,0.110269902,no mite,0.000490088,1.000490088
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,2,16,62682,92,19416,1,98.01769079,6.126105675,0.220539804,no mite,0.000980177,1.000980177
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,2,3,32,63610,93,19475,1.5,147.0265362,4.594579256,0.165404853,no mite,0.001470265,1.001470265
L92JL14-7,183,f,9,12.12,5.3125,2.1875,20,0,20,1,10.47,2,0,2,1,18,0,18,1.65,0,0,0,3.59,13.31047913,-0.149150554,1,3,July 3 2014,July,184,1,2,16,64250,94,19514,1,98.01769079,6.126105675,0.220539804,no mite,0.000980177,1.000980177
